"id","name","number","email","address","lat","long","area","dob","sq_feet","store_image","ownername","ownernumber","contactname","contactnumber",
"802","Gift Collection","27653951","","19, big splash, sector 17, vashi, navi Mumbai.","19.0716966","73.0001099","Vashi","0000-00-00","300","","Patel","9820990465","Patel","9820990465",
"803","Capri zigma","01126137652","","A 6 central market vasant kunj","28.5664907","77.2850976","South Delhi (Badarpur)","0000-00-00","400","","","","Mr simran deep","9910565578",
"804","snowbell","01141400521","","Masood pur road vasant kunj","28.5665046","77.2850911","South Delhi (Badarpur)","0000-00-00","150","","","","Mr ramakant","09718889814",
"805","jingle bell","0112623232","","C 7masood pur market vasant kunj","28.5664691","77.2850756","South Delhi (Badarpur)","0000-00-00","300","","","","Mrs savita","0112613233",
"806","just toy land","09818800518","","A 86 masood pur vasnt kunj","28.5664633","77.2850934","South Delhi (Badarpur)","0000-00-00","250","","","","Mr tinku","9818800518",
"807","sports and gifts","","","Shop no1718 central market malviya nagar","28.5665167","77.2851016","South Delhi (Badarpur)","0000-00-00","100","","","","Mr monu","09810947777",
"808","Anand Gift","","","Shop no 10 J block market saket","28.5664716","77.2850624","South Delhi (Badarpur)","0000-00-00","150","","","","Mr rajeev","01141765623",
"809","RANAWAT  ENTERPRISES.","26347858","","416. R.  S.  Kedari  Road,  Camp,  Pune.","0","0","M.G. ROAD (CAMP)","0000-00-00","800","","Shripal  Ranawat.","9371148708","Shripalbhai.","",
"810","Global baby & lingerie store","252441993","globalbabystore@gmail.com","30/a, 1st floor, opp church, kammanahalli, Bangalore.","0","0","Kammanahalli/ Banaswadi/ Hennur/ Ram Murthy Hagar","0000-00-00","2000","","hameed","9060733127","ashok","",
"811","Venus Traders","41006414","","Venus point, Lane opp.OBC Tower, F C Road, pune","18.5171233","73.841495","DECCAN GYMKHANA","0000-00-00","1500","","Pramod Sir","41006414","Satish","7276768381",
"812","shiva toys","","","J 2A ground floor lajpat nagar","28.5678395","77.2430679","South Delhi (Badarpur)","0000-00-00","300","","","","Mr sanjay","01129831541",
"813","Small","25662291","","759/76_5,   Deccan Gymkhana, pune","18.5172183","73.8414616","DECCAN GYMKHANA","0000-00-00","500","","Chetan Sir","25662292","Prasad","25662291",
"814","Pragati Book Center","24453536","","635, Budhwar Perth,opp, Balagi Temple, pune","0","0","CITY","0000-00-00","500","","Denesh Furiya","9657703141","Dipen","24453536",
"815","Rama book depo","","","61 central market lajpat nagar","28.5695542","77.2416054","South Delhi (Badarpur)","0000-00-00","150","","","","Sudhir malik","09810065145",
"816","khanna toys","01129839852","","79 central market lajpat nagar","28.5676141","77.2433223","South Delhi (Badarpur)","0000-00-00","100","","","","khanna sahab","01129839852",
"817","kids collection","","tsr7dcm@rediffmail.com","Shop no 7 defence colony market","28.5730539","77.2304744","South Delhi (Badarpur)","0000-00-00","400","","","","Mr amit","9810277404",
"818","teksons book","01124333509","teksons@tekson.com","16 defence colony","28.5728968","77.230592","South Delhi (Badarpur)","0000-00-00","300","","","","Mr","01124333509",
"819","sakshi stationery shop","-------","","25, palAk 2 complex ramdev Hagar road satellite ahmedabad","0","0","Satellite/ Jodpur","0000-00-00","500","","prashant","9898726139","prashant","9898726139",
"820","sports and gift","01124697963","","61 A khan market","28.6005585","77.227116","South Delhi (Badarpur)","0000-00-00","150","","","","Mr salil","9811034787",
"821","Gift palace","01124632640","","52 B khan market","28.6005925","77.2268172","South Delhi (Badarpur)","0000-00-00","300","","","","Rakesh Gupta","01124632640",
"822","jayanagar super bazaar","26632209","jsb81117@yahoo.co.in","43-60, jayanagar shopping complex, jayanagar, Bangalore.","0","0","Jai Nagar/ J P Nagar/ Basangudi","0000-00-00","1000","","D.M.Darshan","","darshan","",
"823","D. J. DABHOLKAR.","65216010","","265, Mahatma  Gandhi  Road, Pune.","0","0","M.G. ROAD (CAMP)","0000-00-00","600","","Mr. Uday  Dabholkar.","26342306","","",
"824","celebration gift house","","","H 4 B kalkaji market","28.5407671","77.2567643","South Delhi (Badarpur)","0000-00-00","150","","","","celeb madam","09871097820",
"825","mahajan gift house","","","G 16 A kalkaji market","28.5409051","77.2565668","South Delhi (Badarpur)","0000-00-00","300","","","","Mr vijay mahajan","9910546565",
"826","Lajawab","64008256","","Shop No, 2&3, Rammoorti Complex, 6 Aundh Road Pune","0","0","AUNDH","0000-00-00","300","","Sanjay Gambhir","64008256","Sanjay Gambhir","64008256",
"827","Intop Collection .","02226311982","nitin.intop1440@gmail.com","Shop.no. b-10/11, twinkle apt, lokhandwala, opp.kamats club, andheri  (w), Mumbai.","0","0","Andheri West","1972-09-28","200","","Mr. Nitin","9892562081","Mr. Nitin bhai.","",
"828","kidz land","01126431999","","G 31 main road kalka ji","28.540556","77.2578107","South Delhi (Badarpur)","0000-00-00","400","","","","shushil kumar","9810763255",
"829","Deepak Boutique & Varities Gift House","25881206","","Shop no, 6, Miyoshi park opp, bank of Maharashtra, sanghvi Hagar, aundh pune","0","0","AUNDH","0000-00-00","1500","","Lalit Bhati","9850133082","Raju Rajpurohit","8856006159",
"830","surjeet sports","01126424718","","G 18 a kalkaji market","28.5406584","77.2569809","South Delhi (Badarpur)","0000-00-00","350","","","","surjeet sing","9811417550",
"831","Five stars life styles","43042244","","129, east coast road, thiruvanmyur, chennai","0","0","ADYAR/ THIRUVANMYUR/ BESANT NAGER/ KOTTIVAKKAM/ OMR/ VELACHERY","0000-00-00","400","","A.A.Musthaq Ali","9841148855","Hyder","8056300722",
"832","Vividha Novelties & Stationery","25896966","","Ajay apartment, shop no, 1, sanghvi nagar , aundh, pune","0","0","AUNDH","0000-00-00","300","","L. P. sirvi","9822027531","J. m. sirvi","9822027531",
"833","marcles the toy store","01126222937","","E 15 main road kalkaji","28.5424825","77.2531815","South Delhi (Badarpur)","0000-00-00","200","","","","Mr ravi","09899774818",
"834","genius kids","23214221","","Be,34, sector 1, saltlake City kolkata","22.595948","88.4088769","South Lake/ Sector 5/ Technolpolis/ Karunamoi/ Rajahut","0000-00-00","0","","vikasish kumar singh","9831085642","debasish guha","9748554629",
"835","kundapura Enterprises","41724331","kundapura.e@gmail.com","1953, 9th cross, new thippasandra, bangalore","0","0","Indranagar / Thippsandra / Commercial St.","0000-00-00","1000","","chandrashekar","9900297179","sudheer","7760596444",
"836","LITTLE ANGELS","3224349","ltlangels@gmail.com","42, 43 gr. Floor,the sapphire MKT sec-49 gurgaon","0","0","Gurgaon - 1","0000-00-00","2000","","Mr.Rajiv Chawla","9899242548","Mr.Pratham","9717670198",
"837","Mayur  Novelties","25885020","","Shop no, 1 sneh Bihar, near telephone exchange d. P. Road, aundh, pune","0","0","AUNDH","0000-00-00","300","","B.k.choudhary","9011166078","B.k. choudhary","9011166078",
"838","Manish Novelty & stationery","9819275081","","Shop no, 4 Gaikwad villa, opp. Panjab national bank, aundh pune","0","0","AUNDH","0000-00-00","250","","Raju choudhary","9819275081","Raju","9819275081",
"839","Pushpak stationerys & Gift Articals","25888113","","Shop no, 2, Opp. Indian overseas bank, new D. P. Road, aundh","0","0","AUNDH","0000-00-00","300","","R. S. Choudhary","9890512115","R. S. Choudhary","9890512115",
"840","organe idea","40307140","info@theorangeidea.com","Gf/a1 Jupiter tower b/h the grand bhagwati bodakdev ahmedabad","0","0","Vastrapur/ S G Highway","0000-00-00","400","","darshit","8141877722","darshit","8141877722",
"841","ding dong","27491717","","24 zonal society opp raj plaza gurukul road ahmedabad","0","0","Vastrapur/ S G Highway","0000-00-00","900","","bhavik","9825527444","vinod","9825527444",
"842","shree vardyani gift","-------","","3, dev shrusti complex lad society road vastra pur","0","0","Vastrapur/ S G Highway","0000-00-00","300","","haresh","9898939593","haresh","9898939593",
"843","baby walker","01141004282","babywalker1975@gmail.com","23 M block marker GK","28.5665278","77.2852264","South Delhi (Badarpur)","0000-00-00","300","","","","Mr deepanshu","9999990347",
"844","Winner","","winner@yahoo.co.in","M 50 GK","28.5665886","77.2852252","South Delhi (Badarpur)","0000-00-00","250","","","","Mr manesh gupta","01141731585",
"845","toys land","26430715","","G/8 sanskar complex near petrol pump ambawadi","0","0","Satellite/ Jodpur","0000-00-00","400","","sufiyan","9825047867","sufiyan","9825047867",
"846","shree krishna selection","26565344","","2 sanskar complex ambawadi Road15","0","0","Satellite/ Jodpur","0000-00-00","300","","satamesh","-------","satamesh","-----+",
"847","Emerald","28520783","emeraldindia@gmail.com","Rayala towers"" shop #31, #781, Anna salai, ( near Tneb subway) Chennai","0","0","NUNGAMBAKKAM / EGMORE/ MOUNT ROAD/ GOPALAPURAM/ MYLAPOOR","0000-00-00","300","","jawher","9884596683","jawher","98845596683",
"848","royal gift mall","-------","","29/30 royal nawab avenue nr Moti bakery juhapura","0","0","Vastrapur/ S G Highway","0000-00-00","400","","abid","9067298672","hanif","9974346490",
"849","KINDERLAND","20-26123425","anup@kinderlandindia.com","656,Sachapir Street.Off .M. G .Road, Next  to  P.N. Gadgil  Jewelers. Pune.","18.50706","73.876775","M.G. ROAD (CAMP)","0000-00-00","5000","","Anup  Mutha.","9890348846","Rajesh  Nair.","7350011070",
"850","jaya emporium","2224226","jayaemporium@yahoo.com","#161, jawaharlal neru street, puduchery","0","0","Pondicherry City","0000-00-00","300","","S.Gobi","9786694268","S.Gobi","9786694268",
"851","jaya utopia","2226288","jayautopia@gmail.com","No:76, chetty street, pondichery","0","0","Pondicherry City","0000-00-00","300","","S.Gobi","9786694268","S.Gobi","9786694268",
"852","Spencers gift shoppee","2220051","","67, j.n.street, Pondicherry","0","0","Pondicherry City","0000-00-00","300","","C.sayad musthaffa","9443158778","C.sayad musthaffa","9443158778",
"853","sapna book house (p) ltd H O","40114455","purchasesb2@sapnaonline.com","3rd, main road, gandhinagar, Bangalore.","0","0","Malleshwaram/ Mathikeri/ Bel Road/ Sanjaynagar","0000-00-00","0","","pankaj shah","9341066656","","",
"854","sapna (gandhi)","40114455","customercare@sapnaonline.com","3rd main road, gandhinagar, Bangalore.","0","0","Malleshwaram/ Mathikeri/ Bel Road/ Sanjaynagar","0000-00-00","2000","","pankaj","","ramlinga gowda","9611232429",
"855","shah toys","--------","","5 paldi shopping center opp ankur school paldi ahmedabad","0","0","Paldi / Pankor Naka/ Maninagar","0000-00-00","400","","sanjay","9898548174","sanjay","9898548174",
"856","sky camy","------","","6 pa!di shopping center opp ankur school ahmedabad","0","0","Paldi / Pankor Naka/ Maninagar","0000-00-00","400","","manish","8905387563","hitesh","8905387563",
"857","parshwa toys","------+","","7 paldi shopping center opp ankur school paldi","0","0","Paldi / Pankor Naka/ Maninagar","0000-00-00","400","","jayesh","8866103988","jayesh","8866103988",
"858","Maskot","","","Shop


p no 35, Ground floor VIP market p,187, Cit Road ,Scheme VIM, kolkata","22.5767123","88.3905443","Shyam Bazaar/ Podiya Pukur/ Kakurgachi/ Lake Town/ Baguwadi","0000-00-00","0","","Goutam","9433138570","","",
"859","Kids Station","25620232","rkidsstation@gmail.com","Shop no. 59, Allan bldg., panch east a, opp. Man or an an sarees, p. K. Road, mulund(w), Mumbai.","0","0","Ghatkopar / Chembur / Mulund","0000-00-00","350","","Manish Dedhia","9833924324","Reena Dedhia","9820598797",
"860","TOY  WORLD.","26342022","","60 , M. G. Road. Camp. Pune.","0","0","M.G. ROAD (CAMP)","0000-00-00","0","","kureshbhai.","","Gaikwad.","",
"861","the toy lounge","-------","","Opp ankur school paldi","0","0","Paldi / Pankor Naka/ Maninagar","0000-00-00","400","","razin","9327020060","razin","9327020060",
"862","mallinath traders","26400062","","5 dev Aryan complex thakor cross road paldi","0","0","Paldi / Pankor Naka/ Maninagar","0000-00-00","300","","pragna","9427613470","pragna","9427613470",
"863","cherie","--------","","Shop 5 rahul tower near anandnagar satellite ahmedabad","0","0","Satellite/ Jodpur","0000-00-00","400","","parul","9825575782","parul","9825575782",
"864","Gurukrupa Toys","21631104","rudagami@gmail.com","Shop no.2, sahakar bldg., opp. Ruchi hotel, l. T. Road, mulund (e), mumbai.","0","0","Ghatkopar / Chembur / Mulund","1965-09-01","400","","Ramesh","9967783878","Bhikhu","9870901311",
"865","little champ","","","Shop no 1 ghanta ghar main GT road ghaziabad","28.5667081","77.2852244","Old Ghaziabad","0000-00-00","250","","Mr. sumit","09999977966","Mr sumit arora","9999977966",
"866","book word","","","gT Road sher sing palace 0ld ghaziabad","28.5667101","77.2852142","Old Ghaziabad","0000-00-00","500","","Mr sourabh","01204113783","","",
"867","Purab enterprises","","","Shop no 10 c block market kavi nagar","28.5666868","77.2852161","Old Ghaziabad","0000-00-00","100","","Mr pulkit jain","9990919202","","",
"868","DElhi gift shop","","","e 7 kavi nagar","28.5667052","77.2852147","Old Ghaziabad","0000-00-00","250","","Mr rahul","9810089407","","",
"869","Gift palace","","","E 384 Ram nagar ghaziabad","28.5667281","77.2852459","Old Ghaziabad","0000-00-00","150","","Mr ravi","9560636826","","",
"870","vardman gift and stationers","","","E 1 kavi nagar","28.5667281","77.2852403","Old Ghaziabad","0000-00-00","150","","suvidh jain","9999900473","","",
"871","Babies Wonderland","67112065","","6-3-2466,Road No.1,crossroad,RMK Plaza,Banjara hills,hyd","0","0","Begumpet / Pujagutta /Banjara Hills /Jubilee Hills","0000-00-00","600","","rajesh","67112065","rajesh","67112065",
"872","Home center","28444437","","50/4, gubbi cross bagalur main road, kothanur, Bangalore.","0","0","Kammanahalli/ Banaswadi/ Hennur/ Ram Murthy Hagar","0000-00-00","1800","","yosuf","8892959570","yosuf","8892959570",
"873","Little Square baby shop","41206699","littlesquare@live.com","33/3, hennur cross,  Bangalore.","0","0","Kammanahalli/ Banaswadi/ Hennur/ Ram Murthy Hagar","0000-00-00","700","","Suhaib","7411538385","jafin","7411538385",
"874","jasper","------++","","B-215 2nd floor orchid center opp safal parisar south bopal ahmedabad","0","0","Bopal / Sun City","0000-00-00","500","","narendra","9984508777","nagar","9898140215",
"875","A one toys","------","","G f 16 devdarshan complex opp I o c petrol pump bopal ahmedabaf","0","0","Bopal / Sun City","0000-00-00","500","","chhotu singh","9712771650","chhotu","9712771650",
"876","dream world toy shop","-------","","Ff/7 rajtilak plaza opp I o c petrol pump bopal road Ahmadabad","0","0","Bopal / Sun City","0000-00-00","500","","harshad","9727722526","harshad","9727722526",
"877","supreme educational gallery","26761168","","132, samaan complex opp satyam mall satellite","0","0","Satellite/ Jodpur","0000-00-00","0","","jayesh","------","jayesh","--------",
"878","gn the gift shop","------","","Samaan complex opp satyam mall","0","0","Satellite/ Jodpur","0000-00-00","0","","------","-------","-------","-------",
"879","ganesh agency","26750852","","2 millennium plazas opp swaminaryan temple vasrapur Ahmadabad","0","0","Vastrapur/ S G Highway","0000-00-00","500","","sunil","9426351254","sunil","9426351254",
"880","Land Mark Greeting Gallery","9000528408","landmarkgreetinggallery@yahoo.com","16-11-47761,Sahadeva Reddy sweet shop ,DSNR,Hyd","0","0","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","0000-00-00","600","","Krishna Reddy","7207170234","KrishnaReddy","9000528408",
"881","TOY  KING.","9673608097","","off. M.  G.  Road. Near. Garden, Camp, Pune.","18.507265","73.8766383","M.G. ROAD (CAMP)","0000-00-00","600","","Baba.","","Gautam.","9673608097",
"882","5  STAR  STATIONERS.","26133722","","Shop. No. 29, Wonderland  Bidg,  7, M. G. Road, Pune.","18.507265","73.8766383","M.G. ROAD (CAMP)","0000-00-00","400","","Mr.  Anupbhai.","","","",
"883","Nicky & Pals shoppe","27555926","","2-2-11308a,Padamanilayam,New Nallakunta,Shivam Road ,Hyd,","0","0","Dilsukhnagar / Chetainyapuri / Champapet / Shivam Road/ Immayatnagar","0000-00-00","500","","Narsing Yadav","27555926","Narsing Yadav","24560499",
